Google_ID;Titulo;ISBN_13;Autores;Editora;Data_Publicacao;Ano_Publicacao;Idioma;Paginas;Categoria;Thumbnail;Disponivel_Venda;Preco_R$;Link_Compra;Link_Google_Books;Epub_Disponivel;Epub_Link;PDF_Disponivel;PDF_Link;PDF_WEB_Reader
5ImxDwAAQBAJ;Completaço® Oab 2ª Fase - Prática Penal;9788553608669;Ivan Luis Marques Da Silva;Saraiva Educação S.A.;;;Português;489;Law, General;http://books.google.com/books/publisher/content?id=5ImxDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70Zm2gISsS2ydTIzrw_DcvLb91mrFORJixLfYM_5d7Men2VXfsrYDMvAaIDsvUeOai3dVXa5XDwj3nC3EC2Xas-UsV2W8yaQQROZZRcN1HNMbiPY_zCqFdHv7pAC9-zjHv1W70y&source=gbs_api;True;72.0;https://play.google.com/store/books/details?id=5ImxDwAAQBAJ&rdid=book-5ImxDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=5ImxDwAAQBAJ;True;http://books.google.com.br/books/download/Completa%C3%A7o_OAB_2%C2%AA_fase_pr%C3%A1tica_penal-sample-epub.acsm?id=5ImxDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Completa%C3%A7o_OAB_2%C2%AA_fase_pr%C3%A1tica_penal-sample-pdf.acsm?id=5ImxDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=5ImxDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
hYqwDwAAQBAJ;Projetos Gráficos – Fundamentos 2D E 3D;9788536516097;Bruna Reis, Marcel Fialho José;Saraiva Educação S.A.;;;Português;213;nan;http://books.google.com/books/publisher/content?id=hYqwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70nIF9MmWrrrP-cTbrhy0gwxgJ8LKEy2sD53FYPlHzyvlLyhfI4sOuKgnOAzXhL4EfdlSSiYFmG94eS2K_JI6GTp7LgeYof8Y0ytbqReoyrAcD76B6cTBkzI6KQqc7F1LwvqUXk&source=gbs_api;True;48.0;https://play.google.com/store/books/details?id=hYqwDwAAQBAJ&rdid=book-hYqwDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=hYqwDwAAQBAJ;True;http://books.google.com.br/books/download/Projetos_Gr%C3%A1ficos_Fundamentos_2D_e_3D-sample-epub.acsm?id=hYqwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Projetos_Gr%C3%A1ficos_Fundamentos_2D_e_3D-sample-pdf.acsm?id=hYqwDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=hYqwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
TWqwDwAAQBAJ;Verdade E Consenso Verdade E Consenso Verdade E Consenso Verdade E Consenso;9788547221003;Lenio Luiz Streck;Saraiva Educação S.A.;;;Português;1546;Law, General;http://books.google.com/books/publisher/content?id=TWqwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72zAcN0q7FiIZoc1XB78Ccl3Mxnp-TE8J6N1hUfIdcwS8bKHYYyCt0ccOGA9Rhr_do-t8HmgPWHYP-ZLLGtidLX0nJUSMgc9zoTx-AKR4Z_jZz4vpky90BHG-pAhJBhKPSb5bQL&source=gbs_api;True;170.0;https://play.google.com/store/books/details?id=TWqwDwAAQBAJ&rdid=book-TWqwDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=TWqwDwAAQBAJ;True;http://books.google.com.br/books/download/Verdade_e_Consenso_Verdade_e_Consenso_Ve-sample-epub.acsm?id=TWqwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Verdade_e_Consenso_Verdade_e_Consenso_Ve-sample-pdf.acsm?id=TWqwDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=TWqwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
_WmwDwAAQBAJ;Hermenêutica E Hermenêutica Jurídica;9788547218065;Eduardo Iamundo;Saraiva Educação S.A.;;;Português;453;Law, General;http://books.google.com/books/publisher/content?id=_WmwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70MgB8WpyMJKHfxzaUz0n4n0UHdiDIXzHcMYPOhj3ZMNg-mO5_YVmaYoECkT-g5KeHQdxU4VZo87_wy56DGwwGp5DDCHPNjzrTsl2ibFjekFnOU2YY3jFiM5UDDb1MqXq-tMC-Z&source=gbs_api;True;69.0;https://play.google.com/store/books/details?id=_WmwDwAAQBAJ&rdid=book-_WmwDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=_WmwDwAAQBAJ;True;http://books.google.com.br/books/download/HERMEN%C3%8AUTICA_E_HERMEN%C3%8AUTICA_JUR%C3%8DDICA-sample-epub.acsm?id=_WmwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/HERMEN%C3%8AUTICA_E_HERMEN%C3%8AUTICA_JUR%C3%8DDICA-sample-pdf.acsm?id=_WmwDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=_WmwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
xdJiDwAAQBAJ;Curso De Direito Constitucional;9788547231132;Gilmar Ferreira Mendes, Paulo Gustavo Gonet Branco;Saraiva Educação S.A.;;;Português;1584;nan;http://books.google.com/books/publisher/content?id=xdJiDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73rcTpEdM-q9ZM5YPKW80uDTRV8ZEnWDenMQqFj8zwhQyX9lL648cXTfg1rp-DX9-CwcFFVr3XIkK_Y_uNduAovFfGpsLMsw8-QpDHAm14E7r-Mj_--R3OKQ70F16fA9dAqqHxe&source=gbs_api;True;182.0;https://play.google.com/store/books/details?id=xdJiDwAAQBAJ&rdid=book-xdJiDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=xdJiDwAAQBAJ;True;http://books.google.com.br/books/download/Curso_de_direito_constitucional-sample-epub.acsm?id=xdJiDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Curso_de_direito_constitucional-sample-pdf.acsm?id=xdJiDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=xdJiDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
hD9nDwAAQBAJ;A Paixão No Banco Dos Réus;9788502631557;Luiza Nagib Eluf;Saraiva Educação S.A.;;;Português;277;nan;http://books.google.com/books/publisher/content?id=hD9nDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73Mlx48f7IVz8bXylzx-WGSMi6lgzR0u6rnqGjZSiqzbFGL5D_VvWUM5OdLqmXhsmpon-PYvuuUuXdxGcQ6NiN0wbXH-k1XI9LWyuDrVsTl61426dvc9uXTFvxrBRXh3GpBy3WO&source=gbs_api;True;82.0;https://play.google.com/store/books/details?id=hD9nDwAAQBAJ&rdid=book-hD9nDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=hD9nDwAAQBAJ;True;http://books.google.com.br/books/download/A_paix%C3%A3o_no_banco_dos_r%C3%A9us-sample-epub.acsm?id=hD9nDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/A_paix%C3%A3o_no_banco_dos_r%C3%A9us-sample-pdf.acsm?id=hD9nDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=hD9nDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
1YqwDwAAQBAJ;Tecnologia E Projeto De Data Warehouse;9788536525174;Felipe Nery Rodrigues Machado;Saraiva Educação S.A.;;;Português;322;nan;http://books.google.com/books/publisher/content?id=1YqwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73ysrPZaPHjEJ37TiWfvcGN97JHvGbGRurSfr0ZpjqHW1kTdaA5Koz5g7P-Kyc8UVgUO7fDbUdvso7Pd_J4nm3jYrgvEYJ9IbGJfSzyjou74bnrv3LFKxde0hp86DZjJBSdRnV6&source=gbs_api;False;;;https://play.google.com/store/books/details?id=1YqwDwAAQBAJ;True;http://books.google.com.br/books/download/Tecnologia_e_Projeto_de_Data_Warehouse-sample-epub.acsm?id=1YqwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;False;;http://play.google.com/books/reader?id=1YqwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
_YuwDwAAQBAJ;Estética E Sociedade;9788536529332;Paola Uliana De Oliveira;Saraiva Educação S.A.;;;Português;218;Technology & Engineering, Civil, General;http://books.google.com/books/publisher/content?id=_YuwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72YENxHRIbYsr23ZKcXnSUa3k8Iy1xLyb_yrKrE1xwWaeHM-n5A89l7Rk2AP0bFHuN0oqKM92u3_So-ioi4bFO0Ret6OxENQPPJ1aC28a8DRTY4J-1yLN-ADkKfBmAnMxHrUZ5p&source=gbs_api;True;53.0;https://play.google.com/store/books/details?id=_YuwDwAAQBAJ&rdid=book-_YuwDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=_YuwDwAAQBAJ;True;http://books.google.com.br/books/download/Est%C3%A9tica_e_Sociedade-sample-epub.acsm?id=_YuwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Est%C3%A9tica_e_Sociedade-sample-pdf.acsm?id=_YuwDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=_YuwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
pEJnDwAAQBAJ;Direito Das Famílias Liv Dig - Direito Das Famílias;9788547213114;Dimas Messias De Carvalho;Saraiva Educação S.A.;;;Português;1176;Law, General;http://books.google.com/books/publisher/content?id=pEJnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72e92piqJXFzj7-TQxORL_hqf6kEGqtji5y7JJJvGqTPDj7tbGV2miLWiAnrLq085ZamqAXwkhu6IQzUNG2FpA-oZcEc3C-WZWnGyZVROsQOWXvEMYaTp7CLe7oulCrtiAR7q-0&source=gbs_api;True;186.0;https://play.google.com/store/books/details?id=pEJnDwAAQBAJ&rdid=book-pEJnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=pEJnDwAAQBAJ;True;http://books.google.com.br/books/download/Direito_das_Fam%C3%ADlias_Liv_Dig_Direito_da-sample-epub.acsm?id=pEJnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Direito_das_Fam%C3%ADlias_Liv_Dig_Direito_da-sample-pdf.acsm?id=pEJnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=pEJnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
44qwDwAAQBAJ;Cnc Programação De Comandos Numéricos Computadorizados - Torneamento;9788536525440;Sidnei Domingues Da Silva;Saraiva Educação S.A.;;;Português;380;nan;http://books.google.com/books/publisher/content?id=44qwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71CGycRSPORBZuJpbIimLfcASlZ-Fd-bMmCiRZe3kM7FunDmQkIjOPWthpk6fGoMVod0XZs_h4A_Om8Rax3x_4pHAoIOUPFrHaLrUFNHXwNwIZRwOknT05y3yI_S8hjHVqgwk7x&source=gbs_api;False;;;https://play.google.com/store/books/details?id=44qwDwAAQBAJ;True;http://books.google.com.br/books/download/CNC_Programa%C3%A7%C3%A3o_de_Comandos_Num%C3%A9ricos-sample-epub.acsm?id=44qwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;False;;http://play.google.com/books/reader?id=44qwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
VImxDwAAQBAJ;Manual Da Sentença Cível;9788553611737;Pablo Stolze E Salomão Viana;Saraiva Educação S.A.;;;Português;597;nan;http://books.google.com/books/publisher/content?id=VImxDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71_x1lyAeyMcjpvOnm-E_Z4vBJ3MVcmK7EoK4WAYVrvifVEfLMPt0msp2rbQaHLfBX4otXHeHVvAbTBvlO9hz-zxRhARbrR-1oQfKK--qK-cIBmuCfuckEh3zjOb3B66BW0HelR&source=gbs_api;True;102.0;https://play.google.com/store/books/details?id=VImxDwAAQBAJ&rdid=book-VImxDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=VImxDwAAQBAJ;True;http://books.google.com.br/books/download/Manual_da_senten%C3%A7a_c%C3%ADvel-sample-epub.acsm?id=VImxDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Manual_da_senten%C3%A7a_c%C3%ADvel-sample-pdf.acsm?id=VImxDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=VImxDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
QYywDwAAQBAJ;Imunologia, Parasitologia E Hematologia Aplicadas À Biotecnologia;9788536529738;Elisangela Oliveira De Freitas;Saraiva Educação S.A.;;;Português;243;Technology & Engineering, Civil, General;http://books.google.com/books/publisher/content?id=QYywDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71L1pSQw6U11_0iK0sPFJtwNVeuEFMrU-QxY3e38wCvr0NtKUPuiNSIgLQKfbSX1XTBdhoQuRa8jYDXTXHYh8-VLiT9jN85A3zl-iizMskd049_hnfFhLQp64_qY2rRkboWNKH2&source=gbs_api;True;53.0;https://play.google.com/store/books/details?id=QYywDwAAQBAJ&rdid=book-QYywDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=QYywDwAAQBAJ;True;http://books.google.com.br/books/download/Imunologia_Parasitologia_e_Hematologia_A-sample-epub.acsm?id=QYywDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Imunologia_Parasitologia_e_Hematologia_A-sample-pdf.acsm?id=QYywDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=QYywDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
aY2wDwAAQBAJ;Tudo Tem Uma História;9788557173033;Sam Willis, James Daybell;Saraiva Educação S.A.;;;Português;602;nan;http://books.google.com/books/publisher/content?id=aY2wDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73gFRN46vLxP_wR78PcfYB7oVGbxXMntNoYJhE5ERiiaYmJPo1QR-kByEeBVl4gLvZEY8faPGJY92-p487YnvRpmSeCDKZ4L1Bp4HN-liBbuE7x44MSQNOdRLNeUo-IvPWPitQr&source=gbs_api;False;;;https://play.google.com/store/books/details?id=aY2wDwAAQBAJ;True;http://books.google.com.br/books/download/Tudo_tem_uma_hist%C3%B3ria-sample-epub.acsm?id=aY2wDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;False;;http://play.google.com/books/reader?id=aY2wDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
CHCwDwAAQBAJ;Valuation: Um Guia Prático - 2Ed;9788553131228;José Odálio Dos Santos;Saraiva Educação S.A.;;;Português;271;nan;http://books.google.com/books/publisher/content?id=CHCwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70PL5XPi-M4vvuh2NCA3bNr6I7raffzA45x42GYjuiVc1QTTrnppraiO_1_kbCpQyPTvUZYAs4ZtLC16rUXNy4Q2RDn7X_t-9F1pW2czdSIIn65SBGMVS0cH6Ujt-SkPeOQGS1J&source=gbs_api;False;;;https://play.google.com/store/books/details?id=CHCwDwAAQBAJ;True;http://books.google.com.br/books/download/Valuation_um_guia_pr%C3%A1tico_2ED-sample-epub.acsm?id=CHCwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;False;;http://play.google.com/books/reader?id=CHCwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
RY2wDwAAQBAJ;Fundamentos De Economia;9788502111790;Manuel Enriquez Garcia;Saraiva Educação S.A.;;;Português;355;Business & Economics, General;http://books.google.com/books/publisher/content?id=RY2wDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72cyKkHyrokWoZ7yH8Zm_r2R3-pNoLNSLRIA9-3lWISCgVnrrO16z8NuDRuMr8PzEsEBkquMJV_7ZhlUIXPfE1dopvTMiippW4oaLERLZ6T6gut0z4foZ4R0pV9y2y5sFjuc6Uv&source=gbs_api;True;69.0;https://play.google.com/store/books/details?id=RY2wDwAAQBAJ&rdid=book-RY2wDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=RY2wDwAAQBAJ;True;http://books.google.com.br/books/download/FUNDAMENTOS_DE_ECONOMIA-sample-epub.acsm?id=RY2wDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/FUNDAMENTOS_DE_ECONOMIA-sample-pdf.acsm?id=RY2wDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=RY2wDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
1VuGDwAAQBAJ;Contratos Trabalhistas Na Prática;9788553610068;Marco Antonio Redinz;Saraiva Educação S.A.;;;Português;170;nan;http://books.google.com/books/publisher/content?id=1VuGDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70ZoPG1tlMtJL1ChxzOVrhdRlRQRslMuewg-YYuJ0qq8Uzf0qvkxf0ELmTmnIHmWdsc2WGASAt_IMdi_2N7F3tPaG-2ijEJEDa9ZTO4vpxU2ASKyy8MKfE1-ZXZD1Ay24qeZH_L&source=gbs_api;False;;;https://play.google.com/store/books/details?id=1VuGDwAAQBAJ;True;http://books.google.com.br/books/download/Contratos_trabalhistas_na_pr%C3%A1tica-sample-epub.acsm?id=1VuGDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;False;;http://play.google.com/books/reader?id=1VuGDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
CY2wDwAAQBAJ;Um Beijo Ou Dois;9788557172821;Fred Elboni;Saraiva Educação S.A.;;;Português;137;nan;http://books.google.com/books/publisher/content?id=CY2wDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73dYY-wrancrLOsqqw0IrD9UxSeSvmxa5y8pMroeWuymWLAHrvFW2pbs5_glBARArj5nInJwbrNVjkJyRRNiGoz_49IKhpkoxCjmfBcqEGwIISXUSXjDz6Ll2OPzEIMhbCqdIvC&source=gbs_api;False;;;https://play.google.com/store/books/details?id=CY2wDwAAQBAJ;True;http://books.google.com.br/books/download/Um_beijo_ou_dois-sample-epub.acsm?id=CY2wDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;False;;http://play.google.com/books/reader?id=CY2wDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
wjtnDwAAQBAJ;Lei De Execução Penal Anotada;9788502229549;Renato Marcão;Saraiva Educação S.A.;;;Português;918;nan;http://books.google.com/books/publisher/content?id=wjtnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE737WPQZ8CvrEDKxRlMHNF0VqdL-vVdsnauDlose5c8NC0gvghEo_UhU95KJ0fCzZcs8mgzOB55-eQHVcEDxw_pKQv9Xr_jh3U1EGEUesIbfbacD5lRwKcDVn79f4vmQCS1Y7XwW&source=gbs_api;True;135.0;https://play.google.com/store/books/details?id=wjtnDwAAQBAJ&rdid=book-wjtnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=wjtnDwAAQBAJ;True;http://books.google.com.br/books/download/Lei_de_Execu%C3%A7%C3%A3o_Penal_Anotada-sample-epub.acsm?id=wjtnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Lei_de_Execu%C3%A7%C3%A3o_Penal_Anotada-sample-pdf.acsm?id=wjtnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=wjtnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
4YuwDwAAQBAJ;Teorias De Enfermagem;9788536529189;Cristiane Giffoni Braga, José Vitor Da Silva;Saraiva Educação S.A.;;;Português;273;nan;http://books.google.com/books/publisher/content?id=4YuwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72CYZeDpgGSShP_r5Nj2uEg3uG9CSIuPCU-0mveXehzSkjdR1EtjfFJJCzVvXHZJXnvfBWPwxkRZF0uMfDAU-KHKenqYD4sBgPWkGUVQPeq0XQTl1f1K_NIqXESUskMTqPA588M&source=gbs_api;True;103.0;https://play.google.com/store/books/details?id=4YuwDwAAQBAJ&rdid=book-4YuwDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=4YuwDwAAQBAJ;True;http://books.google.com.br/books/download/Teorias_de_Enfermagem-sample-epub.acsm?id=4YuwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Teorias_de_Enfermagem-sample-pdf.acsm?id=4YuwDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=4YuwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
RHCwDwAAQBAJ;Teoria Geral Do Estado E Ciência Política;9788553602193;Paulo Ferreira Da Cunha;Saraiva Educação S.A.;;;Português;467;nan;http://books.google.com/books/publisher/content?id=RHCwDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70sMY_CAXkxB09DQUaTsp5rwZs4FIq_hhxVSkUtCepRpsGkPBnlu5lcmnjNBJgd77lJD1Y-wwsDoBn14nycVqZOaKNMs0onWbUjWFMvJJI-iRM7jqbazDANMbA2E_RxxrCRRJAD&source=gbs_api;False;;;https://play.google.com/store/books/details?id=RHCwDwAAQBAJ;True;http://books.google.com.br/books/download/Teoria_geral_do_Estado_e_ci%C3%AAncia_pol%C3%ADt-sample-epub.acsm?id=RHCwDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;False;;http://play.google.com/books/reader?id=RHCwDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
AYZnDwAAQBAJ;Procedimentos Civis Do Eca;9788502202719;Renata Giovanoni Di Mauro;Saraiva Educação S.A.;;;Português;143;nan;http://books.google.com/books/publisher/content?id=AYZnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70d2U3CN0Lvp95zV1mr_x2i93jpz5CNvEIJDnTl4rQ2-JxEU8UqBOLp_q1ZEuhDHth3gJ2C8q3A7Ce_35iZos4dX6B9dhDFEHuzWVzRbW8pPfDdvZbVylXFmnjwdbVUC5fn8ngN&source=gbs_api;True;64.0;https://play.google.com/store/books/details?id=AYZnDwAAQBAJ&rdid=book-AYZnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=AYZnDwAAQBAJ;True;http://books.google.com.br/books/download/Procedimentos_civis_do_ECA-sample-epub.acsm?id=AYZnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Procedimentos_civis_do_ECA-sample-pdf.acsm?id=AYZnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=AYZnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
QkNnDwAAQBAJ;Liv Dig Direito Da Concorrência Pressupostos E Perspectivas Liv Dig Direito Da Concorrência Pressupostos E Perspectivas;9788547219604;Ana Frazão Vieira De Mello;Saraiva Educação S.A.;;;Português;1109;Law, General;http://books.google.com/books/publisher/content?id=QkNnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE709Jb29zTthuRR6_pJlN4mD0nhhKKXwDbPJAqagK-u6K1Hv_xHL9-mIo_rHwzUTDvNzuzaRNPzrz1jSgc_cZjn_7HVOmpi3OfBZIErp4RapEFb9SYUsJGjG84cArZxLapnlvdMi&source=gbs_api;True;96.0;https://play.google.com/store/books/details?id=QkNnDwAAQBAJ&rdid=book-QkNnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=QkNnDwAAQBAJ;True;http://books.google.com.br/books/download/Liv_DIG_Direito_da_Concorr%C3%AAncia_Pressup-sample-epub.acsm?id=QkNnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Liv_DIG_Direito_da_Concorr%C3%AAncia_Pressup-sample-pdf.acsm?id=QkNnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=QkNnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
CAr2DwAAQBAJ;Direito Eleitoral - 2ª Edição 2020;9786555591064;Clever Vasconcelos, Marco Antonio Da Silva;Saraiva Educação S.A.;;;Português;532;Reference, General;http://books.google.com/books/publisher/content?id=CAr2DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70j73o0Es57wjCgWGGrbPAyH1-2aSx82qs-tu67ER8kaQKuT2eFCy37eqcXD6Zc_wHpHswIH1LGtbyznISg-syXMe2Tynx6StIeqX2f0zcnBVfPoCuYxGhxtSgU_dxErh_TmuL8&source=gbs_api;True;82.0;https://play.google.com/store/books/details?id=CAr2DwAAQBAJ&rdid=book-CAr2DwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=CAr2DwAAQBAJ;True;http://books.google.com.br/books/download/Direito_Eleitoral_2%C2%AA_Edi%C3%A7%C3%A3o_2020-sample-epub.acsm?id=CAr2DwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Direito_Eleitoral_2%C2%AA_Edi%C3%A7%C3%A3o_2020-sample-pdf.acsm?id=CAr2DwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=CAr2DwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
